[635d1b4e][server]: starting...
[635d1b4e][datafile]: loading. filename='maps/infc_alien.map'
[635d1b4e][datafile]: allocsize=4948
[635d1b4e][datafile]: readsize=4500
[635d1b4e][datafile]: swaplen=4520
[635d1b4e][datafile]: item_size=3860
[635d1b4e][datafile]: loading done. datafile='maps/infc_alien.map'
[635d1b4e][datafile]: loading. filename='maps/infc_alien.map'
[635d1b4e][datafile]: allocsize=4948
[635d1b4e][datafile]: readsize=4500
[635d1b4e][datafile]: swaplen=4520
[635d1b4e][datafile]: item_size=3860
[635d1b4e][datafile]: loading done. datafile='maps/infc_alien.map'
[635d1b4e][datafile]: loading data index=21 size=749 uncompressed=52500
[635d1b4e][datafile]: loading. filename='clientmaps/infc_alien_486bd034/tw06-highres.map'
[635d1b4e][datafile]: allocsize=22412
[635d1b4e][datafile]: readsize=21820
[635d1b4e][datafile]: swaplen=21840
[635d1b4e][datafile]: item_size=20824
[635d1b4e][datafile]: loading done. datafile='clientmaps/infc_alien_486bd034/tw06-highres.map'
[635d1b4e][server]: map crc is 486bd034, generated map crc is 924cb98d
[635d1b4e][server]: maps/infc_x_current.map loaded in memory
[635d1b4e][server]: server name is '『中国活动服』感染模式InfclassR'
[635d1b4e][datafile]: loading data index=30 size=1696 uncompressed=12312
[635d1b4e][datafile]: loading data index=31 size=822 uncompressed=6840
[635d1b4e][datafile]: loading data index=32 size=739 uncompressed=5016
[635d1b4e][server]: version 0.6 868ccbe551010094
[635d1b4e][engine/mastersrv]: refreshing master server addresses
[635d1b4e][register]: refreshing ip addresses
[635d1b4e][engine/mastersrv]: saving addresses
[635d1b4e][register]: fetching server counts
[635d1b4e][server]: player is ready. ClientID=4 addr=113.83.18.236:1190 secure=yes
[635d1b4e][server]: player is ready. ClientID=2 addr=36.250.88.154:16323 secure=yes
[635d1b4e][server]: player is ready. ClientID=3 addr=117.37.10.82:3479 secure=yes
[635d2825][game]: score player='beiwejia' amount='10'
[635d2825][game]: kill killer='beiwejia' victim='斯巴达' weapon=0
[635d2825][game]: score player='beiwejia' amount='10'
[635d2825][game]: kill killer='beiwejia' victim='.' weapon=0
[635d2825][chat]: 6:-2:笨比: e
[635d2826][game]: kill killer='yan_feng' victim='yan_feng' weapon=-2
[635d282b][game]: kill killer='yan_feng' victim='yan_feng' weapon=-2
[635d282b][chat]: 11:-2:Elm: 昨天那个大地图删了吗
[635d282d][conwitch]: ConWitch() called
[635d282d][game]: score player='beiwejia' amount='10'
[635d282d][game]: kill killer='beiwejia' victim='摸鱼' weapon=0
[635d282e][game]: score player='beiwejia' amount='10'
[635d282e][game]: kill killer='beiwejia' victim='一个新手' weapon=0
[635d282f][chat]: 41:-2:n0pe: 那k9f？
[635d282f][game]: score player='beiwejia' amount='10'
[635d282f][game]: kill killer='beiwejia' victim='蠢lxy' weapon=0
[635d282f][chat]: 19:-2:LangL233: qw
[635d2830][chat]: 8:-2:火锅Dio: 昨天哪个
[635d2831][game]: score player='beiwejia' amount='10'
[635d2831][game]: kill killer='beiwejia' victim='.' weapon=0
[635d2831][server]: client dropped. cid=35 addr=117.179.94.37:17726 reason=''
[635d2831][game]: kill killer='Caiwen' victim='Caiwen' weapon=-3
[635d2831][server]: leave player='35:Caiwen'
[635d2831][game]: Active Players: 33
[635d2831][game]: Spectators: 0
[635d2831][infclass]: session created for the client 35
[635d2831][infclass]: accusation created for the client 35
[635d2833][chat]: 8:-2:火锅Dio: EDreemurr:
[635d2833][server]: player is ready. ClientID=1e addr=117.139.193.98:19637 secure=yes
[635d2834][conwitch]: ConWitch() called
[635d2834][game]: choose_class player='Q' class='23'
[635d2834][game]: score player='无语本喵' amount='10'
[635d2834][game]: kill killer='无语本喵' victim='化粪池' weapon=0
[635d2834][game]: infected victim='(connecting)' duration='283'
[635d2834][game]: choose_class player='(connecting)' class='20'
[635d2834][game]: Active Players: 33
[635d2834][game]: Spectators: 0
[635d2834][chat]: 8:-2:火锅Dio: Elm:
[635d2835][server]: player has entered the game. ClientID=1e addr=117.139.193.98:19637
[635d2835][game]: team_join player='30:super baby' team=0
[635d2835][game]: Active Players: 34
[635d2835][game]: Spectators: 0
[635d2837][chat]: 6:-2:笨比: 机器人bot: 要不你也别说话了？
[635d2837][game]: score player='beiwejia' amount='10'
[635d2837][game]: kill killer='beiwejia' victim='yan_feng' weapon=0
[635d2838][chat]: 11:-2:Elm: 你说有BUG那个
[635d2839][game]: score player='旧忆' amount='30'
[635d2839][game]: kill killer='旧忆' victim='服务器AI' weapon=0
[635d2839][game]: infected victim='服务器AI' duration='288'
[635d2839][game]: choose_class player='服务器AI' class='20'
[635d2839][game]: score player='无敌暴龙兽' amount='10'
[635d2839][game]: kill killer='无敌暴龙兽' victim='旧忆' weapon=4
[635d283a][game]: infected victim='无敌暴龙兽' duration='288'
[635d283a][game]: choose_class player='无敌暴龙兽' class='16'
[635d283a][game]: score player='To the moon' amount='30'
[635d283a][game]: kill killer='To the moon' victim='无敌暴龙兽' weapon=0
[635d283a][game]: kill killer='无敌暴龙兽' victim='斯巴达' weapon=4
[635d283a][game]: score player='beiwejia' amount='10'
[635d283a][game]: kill killer='beiwejia' victim='摸鱼' weapon=0
[635d283a][game]: score player='beiwejia' amount='10'
[635d283a][game]: kill killer='beiwejia' victim='无敌暴龙兽' weapon=0
[635d283b][game]: score player='beiwejia' amount='10'
[635d283b][game]: kill killer='beiwejia' victim='To the moon' weapon=0
[635d283c][game]: kill killer='.' victim='.' weapon=-2
[635d283e][chat]: 8:-2:火锅Dio: 那个很多刺的吗
[635d283e][game]: kill killer='To the moon' victim='To the moon' weapon=-2
[635d283f][chat]: 23:-2:EDreemurr: Elm: 要玩新模式teewar不）
[635d2841][chat]: 11:-2:Elm: 那个地图修复了很好玩
[635d2841][game]: kill killer='To the moon' victim='To the moon' weapon=-2
[635d2842][chat]: 11:-2:Elm: 嗯
[635d2843][chat]: 9:-2:.: 掰d
[635d2844][game]: kill killer='白兰地蔡狗' victim='白兰地蔡狗' weapon=-2
[635d2844][Console]: No such command: rank.
[635d2844][game]: kill killer='To the moon' victim='To the moon' weapon=-2
[635d2845][game]: score player='beiwejia' amount='10'
[635d2845][game]: kill killer='beiwejia' victim='一个新手' weapon=0
[635d2845][game]: score player='beiwejia' amount='10'
[635d2845][game]: kill killer='beiwejia' victim='笨比' weapon=0
[635d2845][game]: kill killer='Loser rice' victim='Loser rice' weapon=-3
[635d2845][game]: kill killer='无敌暴龙兽' victim='无敌暴龙兽' weapon=-3
[635d2845][game]: kill killer='虚空之银鼠' victim='虚空之银鼠' weapon=-3
[635d2845][game]: kill killer='.' victim='.' weapon=-2
[635d2846][chat]: 1:-2:114514n: 谁是bat
[635d2846][game]: kill killer='自己脑补名' victim='自己脑补名' weapon=-3
[635d2846][game]: kill killer='化粪池' victim='化粪池' weapon=-3
[635d2846][game]: kill killer='暴民一只' victim='暴民一只' weapon=-3
[635d2846][game]: kill killer='服务器AI' victim='服务器AI' weapon=-3
[635d2847][game]: kill killer='yan_feng' victim='yan_feng' weapon=-3
[635d2847][game]: kill killer='JEXZXY' victim='JEXZXY' weapon=-3
[635d2847][game]: score player='beiwejia' amount='10'
[635d2847][game]: kill killer='beiwejia' victim='旧忆' weapon=0
[635d2847][game]: kill killer='Elm' victim='Elm' weapon=-3
[635d2847][game]: kill killer='烧烤DIO' victim='烧烤DIO' weapon=-3
[635d2847][chat]: 25:-2:服务器AI: 芜湖！！！！！！！！！
[635d2847][server]: client dropped. cid=14 addr=222.83.142.214:48461 reason=''
[635d2847][server]: leave player='14:一个新手'
[635d2847][game]: Active Players: 33
[635d2847][game]: Spectators: 0
[635d2847][infclass]: session created for the client 14
[635d2847][infclass]: accusation created for the client 14
[635d2847][game]: score player='beiwejia' amount='10'
[635d2847][game]: kill killer='beiwejia' victim='机器人bot' weapon=0
[635d2847][game]: kill killer='n0pe' victim='n0pe' weapon=-3
[635d2847][game]: kill killer='Q' victim='Q' weapon=-3
[635d2847][game]: infected victim='Q' duration='302'
[635d2847][game]: choose_class player='Q' class='16'
[635d2847][game]: kill killer='火锅Dio' victim='火锅Dio' weapon=-3
[635d2847][game]: kill killer='蠢lxy' victim='蠢lxy' weapon=-3
[635d2847][game]: kill killer='114514n' victim='114514n' weapon=-3
[635d2848][game]: kill killer='super baby' victim='super baby' weapon=-3
[635d2848][game]: kill killer='摸鱼' victim='摸鱼' weapon=-3
[635d2848][game]: kill killer='LangL233' victim='LangL233' weapon=-3
[635d2848][game]: infected victim='LangL233' duration='302'
[635d2848][game]: choose_class player='LangL233' class='14'
[635d2848][game]: kill killer='1094348819' victim='1094348819' weapon=-3
[635d2848][game]: kill killer='EDreemurr' victim='EDreemurr' weapon=-3
[635d2848][game]: kill killer='heptagram' victim='heptagram' weapon=-3
[635d2848][game]: kill killer='斯巴达' victim='斯巴达' weapon=-3
[635d2848][chat]: 25:-2:服务器AI: 芜湖！！！！！！！！！
[635d2849][chat]: 19:-2:LangL233: g
[635d2849][chat]: 8:-2:火锅Dio: 那个我修好了
[635d2849][chat]: 9:-2:.: ji3ao61o4584n3
[635d2849][chat]: 23:-2:EDreemurr: Elm: 要玩新模式teewar不）qw
[635d2849][chat]: 25:-2:服务器AI: 芜湖！！！！！！！！！
[635d284a][game]: kill killer='`' victim='`' weapon=-3
[635d284a][chat]: 32:-2:暴民一只: 可恶
[635d284a][game]: kill killer='KBKG`' victim='KBKG`' weapon=-3
[635d284b][chat]: 25:-2:服务器AI: 芜湖！！！！！！！！！
[635d284b][chat]: 4:-2:beiwejia: qwqwqwqwq
[635d284c][chat]: 25:-2:服务器AI: 好耶
[635d284e][chat]: 11:-2:Elm: 换
[635d284e][chat]: 4:-2:beiwejia: jhhhhhhhhhhhh
[635d284f][game]: round_end winner='humans' survivors='2' duration='309' round='3 of 8'
[635d284f][game]: score player='beiwejia' amount='50'
[635d284f][game]: survived player='beiwejia'
[635d284f][game]: score player='无语本喵' amount='50'
[635d284f][game]: survived player='无语本喵'
[635d284f][chat]: *** '火锅Dio' called vote to change server option 'skytemple' (大图)
[635d2851][chat]: 8:-2:火锅Dio: F3
[635d2852][game]: choose_class player='114514n' class='0'
[635d2852][game]: choose_class player='白兰地蔡狗' class='0'
[635d2852][game]: choose_class player='无敌暴龙兽' class='0'
[635d2852][game]: choose_class player='beiwejia' class='0'
[635d2852][game]: choose_class player='`' class='0'
[635d2852][game]: choose_class player='笨比' class='0'
[635d2852][game]: choose_class player='Loser rice' class='0'
[635d2852][game]: choose_class player='火锅Dio' class='0'
[635d2852][game]: choose_class player='.' class='0'
[635d2852][game]: choose_class player='蠢lxy' class='0'
[635d2852][game]: choose_class player='Elm' class='0'
[635d2852][game]: choose_class player='摸鱼' class='0'
[635d2852][game]: choose_class player='虚空之银鼠' class='0'
[635d2852][game]: choose_class player='化粪池' class='0'
[635d2852][game]: choose_class player='Q' class='0'
[635d2852][game]: choose_class player='机器人bot' class='0'
[635d2852][game]: choose_class player='烧烤DIO' class='0'
[635d2852][game]: choose_class player='LangL233' class='0'
[635d2852][game]: choose_class player='JEXZXY' class='0'
[635d2852][game]: choose_class player='KBKG`' class='0'
[635d2852][game]: choose_class player='yan_feng' class='0'
[635d2852][game]: choose_class player='EDreemurr' class='0'
[635d2852][game]: choose_class player='To the moon' class='0'
[635d2852][game]: choose_class player='服务器AI' class='0'
[635d2852][game]: choose_class player='heptagram' class='0'
[635d2852][game]: choose_class player='无语本喵' class='0'
[635d2852][game]: choose_class player='自己脑补名' class='0'
[635d2852][game]: choose_class player='斯巴达' class='0'
[635d2852][game]: choose_class player='super baby' class='0'
[635d2852][game]: choose_class player='1094348819' class='0'
[635d2852][game]: choose_class player='暴民一只' class='0'
[635d2852][game]: choose_class player='旧忆' class='0'
[635d2852][game]: choose_class player='n0pe' class='0'
[635d2852][game]: start round type='InfClassR' teamplay='0' id='278722862'
[635d2853][game]: choose_class player='斯巴达' class='6'
[635d2853][game]: choose_class player='LangL233' class='6'
[635d2853][game]: choose_class player='Elm' class='5'
[635d2853][game]: choose_class player='heptagram' class='9'
[635d2853][game]: choose_class player='yan_feng' class='7'
[635d2854][game]: choose_class player='.' class='8'
[635d2854][game]: choose_class player='n0pe' class='5'
[635d2854][game]: choose_class player='114514n' class='4'
[635d2854][game]: choose_class player='虚空之银鼠' class='8'
[635d2854][infclass]: session found for the client 14. Round id = 336465782, class id = 14
[635d2854][infclass]: 0 accusation(s) found for the client 14
[635d2854][game]: choose_class player='无语本喵' class='6'
[635d2854][server]: player is ready. ClientID=e addr=218.83.42.191:14390 secure=yes
[635d2855][game]: choose_class player='暴民一只' class='3'
[635d2855][game]: choose_class player='烧烤DIO' class='9'
[635d2855][game]: choose_class player='蠢lxy' class='7'
[635d2855][chat]: 25:-2:服务器AI: 我拼死保护了他们
[635d2855][chat]: 4:-2:beiwejia: 士兵快了图
[635d2855][game]: choose_class player='super baby' class='2'
[635d2855][game]: choose_class player='EDreemurr' class='2'
[635d2855][game]: choose_class player='摸鱼' class='6'
[635d2855][game]: Active Players: 33
[635d2855][game]: Spectators: 0
[635d2855][game]: choose_class player='旧忆' class='6'
[635d2855][game]: infected victim='114514n' duration='3'
[635d2855][game]: choose_class player='114514n' class='16'
[635d2856][chat]: 6:-2:笨比: 好耶
[635d2856][game]: choose_class player='To the moon' class='8'
[635d2856][game]: choose_class player='Q' class='9'
[635d2856][server]: player has entered the game. ClientID=e addr=218.83.42.191:14390
[635d2856][game]: team_join player='14:Aaron' team=0
[635d2856][game]: Active Players: 34
[635d2856][game]: Spectators: 0
[635d2857][game]: choose_class player='1094348819' class='5'
[635d2857][game]: choose_class player='beiwejia' class='6'
[635d2857][chat]: *** Vote passed
[635d2858][chat]: *** '化粪池' called vote to change server option 'bamboo2' (f3)
[635d2858][chat]: 8:-2:火锅Dio: >;3
[635d2858][chat]: 19:-2:LangL233: a
[635d2859][chat]: 1:-2:114514n: wc
[635d2859][chat]: 41:-2:n0pe: 6
[635d2859][chat]: 32:-2:暴民一只: awa？
[635d285a][chat]: 9:-2:.: ?
[635d285a][game]: rotating map to infc_skytemple
[635d285a][game]: choose_class player='114514n' class='0'
[635d285a][game]: choose_class player='beiwejia' class='0'
[635d285a][game]: choose_class player='.' class='0'
[635d285a][game]: choose_class player='蠢lxy' class='0'
[635d285a][game]: choose_class player='Elm' class='0'
[635d285a][game]: choose_class player='摸鱼' class='0'
[635d285a][game]: choose_class player='虚空之银鼠' class='0'
[635d285a][game]: choose_class player='Q' class='0'
[635d285a][game]: choose_class player='烧烤DIO' class='0'
[635d285a][game]: choose_class player='LangL233' class='0'
[635d285a][game]: choose_class player='yan_feng' class='0'
[635d285a][game]: choose_class player='EDreemurr' class='0'
[635d285a][game]: choose_class player='To the moon' class='0'
[635d285a][game]: choose_class player='heptagram' class='0'
[635d285a][game]: choose_class player='无语本喵' class='0'
[635d285a][game]: choose_class player='斯巴达' class='0'
[635d285a][game]: choose_class player='super baby' class='0'
[635d285a][game]: choose_class player='1094348819' class='0'
[635d285a][game]: choose_class player='暴民一只' class='0'
[635d285a][game]: choose_class player='旧忆' class='0'
[635d285a][game]: choose_class player='n0pe' class='0'
[635d285a][game]: start round type='InfClassR' teamplay='0' id='233665123'
[635d285a][datafile]: loading. filename='maps/infc_skytemple.map'
[635d285a][datafile]: allocsize=4256
[635d285a][datafile]: readsize=3840
[635d285a][datafile]: swaplen=3860
[635d285a][datafile]: item_size=3292
[635d285a][datafile]: loading done. datafile='maps/infc_skytemple.map'
[635d285a][datafile]: loading. filename='maps/infc_skytemple.map'
[635d285a][datafile]: allocsize=4256
[635d285a][datafile]: readsize=3840
[635d285a][datafile]: swaplen=3860
[635d285a][datafile]: item_size=3292
[635d285a][datafile]: loading done. datafile='maps/infc_skytemple.map'
[635d285a][datafile]: loading data index=12 size=1747 uncompressed=360000
[635d285a][datafile]: loading. filename='clientmaps/infc_skytemple_0ec398bd/tw06-highres.map'
[635d285a][datafile]: allocsize=21580
[635d285a][datafile]: readsize=21020
[635d285a][datafile]: swaplen=21040
[635d285a][datafile]: item_size=20116
[635d285a][datafile]: loading done. datafile='clientmaps/infc_skytemple_0ec398bd/tw06-highres.map'
[635d285a][server]: map crc is 0ec398bd, generated map crc is dfae4130
[635d285a][server]: maps/infc_x_current.map loaded in memory
[635d285a][datafile]: loading data index=22 size=419 uncompressed=3040
[635d285a][datafile]: loading data index=23 size=956 uncompressed=6688
[635d285a][datafile]: loading data index=24 size=2758 uncompressed=20976
[635d285a][server]: player is ready. ClientID=18 addr=36.250.88.154:16235 secure=yes
[635d285a][server]: player is ready. ClientID=14 addr=115.57.142.112:3677 secure=yes
[635d285a][server]: player is ready. ClientID=9 addr=122.118.117.164:27773 secure=yes
[635d285a][server]: player is ready. ClientID=f addr=39.154.233.137:2602 secure=yes
[635d285a][server]: player is ready. ClientID=6 addr=125.36.101.74:36783 secure=yes
[635d285a][server]: player is ready. ClientID=8 addr=112.51.130.14:5186 secure=yes
[635d285a][server]: player is ready. ClientID=29 addr=101.86.66.105:2961 secure=yes
[635d285a][server]: player is ready. ClientID=5 addr=111.1.99.193:10501 secure=yes
[635d285a][server]: player is ready. ClientID=15 addr=223.88.8.62:20853 secure=yes
[635d285a][server]: player is ready. ClientID=a addr=39.144.141.157:36461 secure=yes
[635d285b][game]: Active Players: 0
[635d285b][game]: Spectators: 0
[635d285b][game]: Active Players: 0
[635d285b][game]: Spectators: 0
[635d285b][game]: Active Players: 0
[635d285b][game]: Spectators: 0
[635d285b][game]: Active Players: 0
[635d285b][game]: Spectators: 0
[635d285b][game]: Active Players: 0
[635d285b][game]: Spectators: 0
[635d285b][game]: Active Players: 0
[635d285b][game]: Spectators: 0
[635d285b][game]: Active Players: 0
[635d285b][game]: Spectators: 0
[635d285b][game]: Active Players: 0
[635d285b][game]: Spectators: 0
[635d285b][game]: Active Players: 0
[635d285b][game]: Spectators: 0
[635d285b][game]: Active Players: 0
[635d285b][game]: Spectators: 0
[635d285c][server]: player has entered the game. ClientID=9 addr=122.118.117.164:27773
[635d285c][game]: team_join player='9:.' team=0
[635d285c][game]: Active Players: 1
[635d285c][game]: Spectators: 0
[635d285c][server]: player has entered the game. ClientID=18 addr=36.250.88.154:16235
[635d285c][game]: team_join player='24:To the moon' team=0
[635d285c][game]: Active Players: 2
[635d285c][game]: Spectators: 0
[635d285c][server]: player has entered the game. ClientID=14 addr=115.57.142.112:3677
[635d285c][game]: team_join player='20:JEXZXY' team=0
[635d285c][game]: Active Players: 3
[635d285c][game]: Spectators: 0
[635d285c][datafile]: loading data index=19 size=418 uncompressed=360000
[635d285c][datafile]: loading data index=20 size=677 uncompressed=360000
[635d285c][server]: player has entered the game. ClientID=f addr=39.154.233.137:2602
[635d285c][game]: team_join player='15:化粪池' team=0
[635d285c][game]: Active Players: 4
[635d285c][game]: Spectators: 0
[635d285c][server]: player has entered the game. ClientID=6 addr=125.36.101.74:36783
[635d285c][game]: team_join player='6:笨比' team=0
[635d285c][game]: Active Players: 5
[635d285c][game]: Spectators: 0
[635d285c][server]: player has entered the game. ClientID=8 addr=112.51.130.14:5186
[635d285c][game]: team_join player='8:火锅Dio' team=0
[635d285c][game]: Active Players: 6
[635d285c][game]: Spectators: 0
[635d285c][server]: player has entered the game. ClientID=5 addr=111.1.99.193:10501
[635d285c][game]: team_join player='5:`' team=0
[635d285c][game]: Active Players: 7
[635d285c][game]: Spectators: 0
[635d285c][server]: player has entered the game. ClientID=29 addr=101.86.66.105:2961
[635d285c][game]: team_join player='41:n0pe' team=0
[635d285c][game]: Active Players: 8
[635d285c][game]: Spectators: 0
[635d285c][server]: player has entered the game. ClientID=a addr=39.144.141.157:36461
[635d285c][game]: team_join player='10:蠢lxy' team=0
[635d285c][game]: Active Players: 9
[635d285c][game]: Spectators: 0
[635d285c][server]: player has entered the game. ClientID=15 addr=223.88.8.62:20853
[635d285c][game]: team_join player='21:KBKG`' team=0
[635d285c][game]: Active Players: 10
[635d285c][game]: Spectators: 0
[635d285d][inforequests]: Too many info requests from 101.86.66.105:3982: 11 > 10 (Now = 154, mSIFR = 153)
[635d285d][inforequests]: Too many info requests from 101.86.66.105:3982: 12 > 10 (Now = 154, mSIFR = 153)
[635d285d][inforequests]: Too many info requests from 115.57.142.112:3363: 13 > 10 (Now = 154, mSIFR = 153)
[635d285d][inforequests]: Too many info requests from 115.57.142.112:3363: 14 > 10 (Now = 154, mSIFR = 153)
[635d285d][inforequests]: Too many info requests from 39.154.233.137:2622: 15 > 10 (Now = 155, mSIFR = 153)
[635d285d][inforequests]: Too many info requests from 39.154.233.137:2622: 16 > 10 (Now = 155, mSIFR = 153)
[635d285d][server]: client dropped. cid=31 addr=223.104.17.205:9220 reason=''
[635d285d][infclass]: session created for the client 31
[635d285d][infclass]: accusation created for the client 31
[635d285d][inforequests]: Too many info requests from 39.144.141.157:65224: 17 > 10 (Now = 164, mSIFR = 153)
[635d285d][inforequests]: Too many info requests from 39.144.141.157:65224: 18 > 10 (Now = 164, mSIFR = 153)
[635d285e][game]: choose_class player='火锅Dio' class='7'
[635d285e][game]: choose_class player='To the moon' class='8'
[635d285e][game]: choose_class player='n0pe' class='6'
[635d285e][game]: choose_class player='化粪池' class='9'
[635d285e][inforequests]: Too many info requests from 223.88.8.62:21485: 1 > 10 (Now = 205, mSIFR = 205)
[635d285e][inforequests]: Too many info requests from 223.88.8.62:21485: 2 > 10 (Now = 205, mSIFR = 205)
[635d285f][inforequests]: Too many info requests from 101.86.66.105:3982: 3 > 10 (Now = 254, mSIFR = 205)
[635d285f][inforequests]: Too many info requests from 115.57.142.112:3363: 4 > 10 (Now = 254, mSIFR = 205)
[635d285f][inforequests]: Too many info requests from 39.154.233.137:2622: 5 > 10 (Now = 255, mSIFR = 205)
[635d285f][game]: choose_class player='笨比' class='9'
[635d285f][game]: choose_class player='.' class='8'
[635d2860][game]: choose_class player='蠢lxy' class='3'
[635d2862][game]: choose_class player='JEXZXY' class='2'
[635d2864][server]: player is ready. ClientID=11 addr=223.74.148.198:3715 secure=yes
[635d2865][server]: player is ready. ClientID=1d addr=220.174.87.146:34380 secure=yes
[635d2865][server]: player is ready. ClientID=12 addr=115.225.213.139:2926 secure=yes
[635d2865][server]: player is ready. ClientID=2 addr=122.189.55.180:43646 secure=yes
[635d2865][game]: Active Players: 10
[635d2865][game]: Spectators: 0
[635d2866][game]: Active Players: 10
[635d2866][game]: Spectators: 0
[635d2866][datafile]: loading data index=21 size=390 uncompressed=360000
[635d2866][game]: choose_class player='`' class='7'
[635d2866][game]: choose_class player='KBKG`' class='7'
[635d2866][game]: infected victim='.' duration='10'
[635d2866][game]: choose_class player='.' class='16'
[635d2866][game]: infected victim='蠢lxy' duration='10'
[635d2866][game]: choose_class player='蠢lxy' class='16'
[635d2866][game]: infected victim='笨比' duration='10'
[635d2866][game]: choose_class player='笨比' class='21'
[635d2866][game]: infected victim='(connecting)' duration='10'
[635d2866][game]: choose_class player='(connecting)' class='15'
[635d2866][game]: Active Players: 10
[635d2866][game]: Spectators: 0
[635d2866][server]: player has entered the game. ClientID=1d addr=220.174.87.146:34380
[635d2866][game]: team_join player='29:斯巴达' team=0
[635d2866][game]: Active Players: 11
[635d2866][game]: Spectators: 0
[635d2866][game]: infected victim='斯巴达' duration='10'
[635d2866][game]: choose_class player='斯巴达' class='18'
[635d2866][game]: infected victim='(connecting)' duration='10'
[635d2866][game]: choose_class player='(connecting)' class='16'
[635d2866][game]: Active Players: 11
[635d2866][game]: Spectators: 0
[635d2866][server]: player has entered the game. ClientID=11 addr=223.74.148.198:3715
[635d2866][game]: team_join player='17:机器人bot' team=0
[635d2866][game]: Active Players: 12
[635d2866][game]: Spectators: 0
[635d2866][game]: infected victim='机器人bot' duration='10'
[635d2866][game]: choose_class player='机器人bot' class='15'
[635d2866][server]: player has entered the game. ClientID=12 addr=115.225.213.139:2926
[635d2866][game]: team_join player='18:烧烤DIO' team=0
[635d2866][game]: Active Players: 13
[635d2866][game]: Spectators: 0
[635d2866][server]: player has entered the game. ClientID=2 addr=122.189.55.180:43646
[635d2866][game]: team_join player='2:白兰地蔡狗' team=0
[635d2866][game]: Active Players: 14
[635d2866][game]: Spectators: 0
[635d2867][chat]: 6:-2:笨比: 好耶
[635d2867][game]: infected victim='`' duration='11'
[635d2867][game]: choose_class player='`' class='15'
[635d2867][game]: score player='.' amount='30'
[635d2867][game]: kill killer='.' victim='`' weapon=0
[635d2867][server]: player is ready. ClientID=1b addr=14.120.84.61:6052 secure=yes
[635d2868][game]: infected victim='(connecting)' duration='12'
[635d2868][game]: choose_class player='(connecting)' class='16'
[635d2868][game]: Active Players: 14
[635d2868][game]: Spectators: 0
[635d2869][server]: player has entered the game. ClientID=1b addr=14.120.84.61:6052
[635d2869][game]: team_join player='27:无语本喵' team=0
[635d2869][game]: Active Players: 15
[635d2869][game]: Spectators: 0
[635d286a][game]: infected victim='KBKG`' duration='14'
[635d286a][game]: choose_class player='KBKG`' class='16'
[635d286a][game]: score player='.' amount='30'
[635d286a][game]: kill killer='.' victim='KBKG`' weapon=0
[635d286a][server]: player is ready. ClientID=c addr=183.69.195.132:20647 secure=yes
[635d286b][server]: player is ready. ClientID=1 addr=113.245.59.36:24060 secure=yes
[635d286b][server]: player is ready. ClientID=16 addr=113.103.63.166:38045 secure=yes
[635d286b][game]: infected victim='(connecting)' duration='15'
[635d286b][game]: choose_class player='(connecting)' class='14'
[635d286b][game]: Active Players: 15
[635d286b][game]: Spectators: 0
[635d286b][server]: player is ready. ClientID=19 addr=59.39.142.226:39734 secure=yes
[635d286b][game]: score player='火锅Dio' amount='10'
[635d286b][game]: kill killer='火锅Dio' victim='笨比' weapon=5
[635d286b][server]: player has entered the game. ClientID=c addr=183.69.195.132:20647
[635d286b][game]: team_join player='12:摸鱼' team=0
[635d286b][game]: Active Players: 16
[635d286b][game]: Spectators: 0
[635d286c][game]: infected victim='(connecting)' duration='16'
[635d286c][game]: choose_class player='(connecting)' class='15'
[635d286c][game]: Active Players: 16
[635d286c][game]: Spectators: 0
[635d286c][game]: infected victim='(connecting)' duration='16'
[635d286c][game]: choose_class player='(connecting)' class='19'
[635d286c][game]: Active Players: 16
[635d286c][game]: Spectators: 0
[635d286c][server]: player has entered the game. ClientID=16 addr=113.103.63.166:38045
[635d286c][game]: team_join player='22:yan_feng' team=0
[635d286c][game]: Active Players: 17
[635d286c][game]: Spectators: 0
[635d286c][server]: player has entered the game. ClientID=1 addr=113.245.59.36:24060
[635d286c][game]: team_join player='1:114514n' team=0
[635d286c][game]: Active Players: 18
[635d286c][game]: Spectators: 0
[635d286c][server]: player is ready. ClientID=1c addr=117.188.23.84:8149 secure=yes
[635d286c][game]: infected victim='(connecting)' duration='16'
[635d286c][game]: choose_class player='(connecting)' class='23'
[635d286c][game]: Active Players: 18
[635d286c][game]: Spectators: 0
[635d286c][server]: player is ready. ClientID=17 addr=115.226.17.94:27268 secure=yes
[635d286d][server]: player is ready. ClientID=4 addr=110.152.149.228:17712 secure=yes
[635d286d][server]: player is ready. ClientID=e addr=218.83.42.191:14390 secure=yes
[635d286d][server]: player has entered the game. ClientID=19 addr=59.39.142.226:39734
[635d286d][game]: team_join player='25:服务器AI' team=0
[635d286d][game]: Active Players: 19
[635d286d][game]: Spectators: 0
[635d286d][game]: kill killer='白兰地蔡狗' victim='白兰地蔡狗' weapon=-3
[635d286d][game]: team_join player='2:白兰地蔡狗' m_Team=-1
[635d286d][game]: Active Players: 18
[635d286d][game]: Spectators: 1
[635d286d][server]: player is ready. ClientID=1a addr=120.229.79.132:8657 secure=yes
[635d286d][server]: player is ready. ClientID=20 addr=183.17.66.195:58533 secure=yes
[635d286d][server]: player is ready. ClientID=13 addr=101.228.129.133:50176 secure=yes
